business_name,address,phone_number,email,city,state,zip_code_postcode,website,description,latitude,longitude,ticker_symbol,kindex_score,is_black_owned,business_location,category,hero_image,owner_name,is_premium,tier_level,is_ecommerce,is_veteran,subscription_tier,marketing_generations_used,is_priority_pinned,is_claimed,kindex_velocity,ar_asset_url,is_ar_enabled,has_flash_beacon,loi_signed,marketing_tier,doordash_url,ubereats_url,grubhub_url,is_delivery_eligible,firestore_location,search_keywords,is_farmer,is_wholesale,is_retail,is_verified,review_count,interaction_count,total_sentiment_score
Blonde Faith Salon,"10526 W Parmer Ln Suite 417, Austin, TX 78717",5124674717,,Austin,Texas,78717,https://www.blondefaithsalon.com/,,30.4983778,-97.7733304,BLON,500,FALSE,"30.4983778, -97.7733304",Hair salon,,,FALSE,,FALSE,FALSE,Free,3,FALSE,FALSE,0,,FALSE,FALSE,FALSE,basic,,,,FALSE,"30.4983778, -97.7733304",,FALSE,FALSE,FALSE,FALSE,0,0,0
Organic Spa Massage & SkinCare,"12850 Research Blvd, Austin, TX 78750",5126277243,,Austin,Texas,78750,http://www.organicspamassage.com/,,30.433835,-97.772243,ORGA,500,FALSE,"30.433835, -97.772243",Day spa,,,FALSE,,,,Free,,,,0,,,,,,,,,,"30.433835, -97.772243",,FALSE,FALSE,FALSE,FALSE,0,0,0
Salon Rosé,"4930 S Congress Ave Ste 307, Austin, TX 78745",5124092001,,Austin,Texas,78745,http://www.salonroseaustin.com/,,30.2128935,-97.7707793,SALO,500,FALSE,"30.2128935, -97.7707793",Hair salon,,,FALSE,,,,Free,,,,0,,,,,,,,,,"30.2128935, -97.7707793",,FALSE,FALSE,FALSE,FALSE,0,0,0
THE BLONDE LEOPARD hair studio,"2316 Enfield Rd #105, Austin, TX 78703",5129404495,,Austin,Texas,78703,http://gcotton.glossgenius.com/,,30.2888893,-97.7683583,THEB,500,FALSE,"30.2888893, -97.7683583",Hair salon,,,FALSE,,,,Free,,,,0,,,,,,,,,,"30.2888893, -97.7683583",,FALSE,FALSE,FALSE,FALSE,0,0,0
Short hair company,"Short Hair Company, 3720 S Congress Ave B, Austin, TX 78704",5123827385,,Austin,Texas,78704,http://www.shorthaircompany.com/,,30.226244,-97.762394,SHOR,500,FALSE,"30.226244, -97.762394",Barber shop,,,FALSE,,,,Free,,,,0,,,,,,,,,,"30.226244, -97.762394",,FALSE,FALSE,FALSE,FALSE,0,0,0
Black Orchid Salon,"3801 S Congress Ave Ste 105, Austin, TX 78704",5123261010,,Austin,Texas,78704,http://www.blackorchidsalon.com/,,30.2257595,-97.7621112,BLAC,500,FALSE,"30.2257595, -97.7621112",Hair salon,,,FALSE,,FALSE,FALSE,Free,3,FALSE,FALSE,0,,FALSE,FALSE,FALSE,basic,,,,FALSE,"30.2257595, -97.7621112",,FALSE,FALSE,FALSE,FALSE,0,0,0
SHED Barber and Supply Bouldin,"2210 S 1St St, Austin, TX 78704",5123053915,,Austin,Texas,78704,https://shedbarber.com/locations/bouldin/?utm_source=GMB&utm_medium=organic&utm_campaign=GMB_Bouldin,"Haircuts & hot-towel shaves offered in a trendy, vintage-chic barbershop with beer & music.",30.2440526,-97.7586493,SHED,500,FALSE,"30.2440526, -97.7586493",Barber shop,,,FALSE,,,,Free,,,,0,,,,,,,,,,"30.2440526, -97.7586493",,FALSE,FALSE,FALSE,FALSE,0,0,0
Golden Soul Salon,"300 S Lamar Blvd, Austin, TX 78704",5122849048,,Austin,Texas,78704,https://goldensoulsalon.zoca.com/?utm_source=googlemaps&utm_medium=googlemaps&utm_campaign=googlemaps,,30.2625896,-97.7581627,GOLD,500,FALSE,"30.2625896, -97.7581627",Hair salon,,,FALSE,,,,Free,,,,0,,,,,,,,,,"30.2625896, -97.7581627",,FALSE,FALSE,FALSE,FALSE,0,0,0
Med Physique Center For Aesthetics,"6101 Balcones Dr #100, Austin, TX 78731",5124537000,,Austin,Texas,78731,http://medphysique.com/,,30.343314,-97.7530828,MEDP,500,FALSE,"30.343314, -97.7530828",Skin care clinic,,,FALSE,,,,Free,,,,0,,,,,,,,,,"30.343314, -97.7530828",,FALSE,FALSE,FALSE,FALSE,0,0,0
KaRu Salon,"6101 Balcones Dr Ste 101, Austin, TX 78731",5122013993,,Austin,Texas,78731,http://www.karusalon.com/,,30.3433545,-97.7530359,KARU,500,FALSE,"30.3433545, -97.7530359",Hair salon,,,FALSE,,,,Free,,,,0,,,,,,,,,,"30.3433545, -97.7530359",,FALSE,FALSE,FALSE,FALSE,0,0,0
Pizzariffic,"714 N Washington St, Beeville, TX 78102",3613585347,,Beeville,Texas,78102,https://m.facebook.com/pizzarriffic,,28.4080504,-97.752555,PIZZ,500,FALSE,"28.4080504, -97.752555",Pizza restaurant,,,FALSE,,,,Free,,,,0,,,,,,,,,,"28.4080504, -97.752555",,FALSE,FALSE,FALSE,FALSE,0,0,0
milk + honey | Arboretum Market,"9722 Great Hills Trl #210, Austin, TX 78759",5122361115,,Austin,Texas,78759,https://milkandhoneyspa.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb-listing&utm_content=arboretum,,30.39533,-97.751871,MILK,500,FALSE,"30.39533, -97.751871",Hair salon,,,FALSE,,,,Free,,,,0,,,,,,,,,,"30.39533, -97.751871",,FALSE,FALSE,FALSE,FALSE,0,0,0
Birds Barbershop,"1902 S Congress Ave, Austin, TX 78704",5124450500,,Austin,Texas,78704,http://www.birdsbarbershop.com/,,30.2449513,-97.7516182,BIRD,500,FALSE,"30.2449513, -97.7516182",Hair salon,,,FALSE,,FALSE,FALSE,Free,3,FALSE,FALSE,0,,FALSE,FALSE,FALSE,basic,,,,FALSE,"30.2449513, -97.7516182",,FALSE,FALSE,FALSE,FALSE,0,0,0
Black Butterfly Bath & Body,"6711 Meadow Lake Blvd, Austin, TX 78744",,,Austin,Texas,78744,http://www.shopblackbutterfly.com/,,30.1794833,-97.7512831,BLAC,500,FALSE,"30.1794833, -97.7512831",Boutique,,,FALSE,,FALSE,FALSE,Free,3,FALSE,FALSE,0,,FALSE,FALSE,FALSE,basic,,,,FALSE,"30.1794833, -97.7512831",,FALSE,FALSE,FALSE,FALSE,0,0,0
The Salon at The Arboretum,"10000 Research Blvd Ste 122, Austin, TX 78758",5128328000,,Austin,Texas,78758,https://salonatthearboretum.com/,,30.3919774,-97.7485363,SALO,500,FALSE,"30.3919774, -97.7485363",Hair salon,,,FALSE,,,,Free,,,,0,,,,,,,,,,"30.3919774, -97.7485363",,FALSE,FALSE,FALSE,FALSE,0,0,0
Green Alley Salon,"6905 Dallas Dr, Austin, TX 78729",5123319555,,Austin,Texas,78729,http://www.greenalleysalon.com/,,30.4488199,-97.7485126,GREE,500,FALSE,"30.4488199, -97.7485126",Hair salon,,,FALSE,,,,Free,,,,0,,,,,,,,,,"30.4488199, -97.7485126",,FALSE,FALSE,FALSE,FALSE,0,0,0
Hair Mission,"9828 Great Hills Trl #550, Located In Salon Lofts, Suite # 4, Austin, TX 78759",5123823969,,Austin,Texas,78759,http://kentran0930.wixsite.com/wwwhairmissioncom,,30.3957105,-97.7476932,HAIR,500,FALSE,"30.3957105, -97.7476932",Hair salon,,,FALSE,,,,Free,,,,0,,,,,,,,,,"30.3957105, -97.7476932",,FALSE,FALSE,FALSE,FALSE,0,0,0
Bougieblendz BARBER STUDIO,"9828 Great Hills Trl #550, Austin, TX 78759",7379773081,,Austin,Texas,78759,https://book.thecut.co/bougieblendz,,30.3959268,-97.7471203,BOUG,500,FALSE,"30.3959268, -97.7471203",Barber shop,,,FALSE,,FALSE,FALSE,Free,3,FALSE,FALSE,0,,FALSE,FALSE,FALSE,basic,,,,FALSE,"30.3959268, -97.7471203",,FALSE,FALSE,FALSE,FALSE,0,0,0
Electrolysis by International Beauty Center.,"8140 N Mopac Expy Bldg 2. Suite 260, Austin, TX 78759",5125223783,,Austin,Texas,78759,http://www.beautycenterinc.com/,,30.3670832,-97.7444747,ELEC,500,FALSE,"30.3670832, -97.7444747",Electrolysis hair removal service,,,FALSE,,,,Free,,,,0,,,,,,,,,,"30.3670832, -97.7444747",,FALSE,FALSE,FALSE,FALSE,0,0,0
New Origin Shop,"2801 I-35, Austin, TX 78741",,,Austin,Texas,78741,http://www.neworigin.shop/,,30.2274124,-97.7436677,NEWO,500,FALSE,"30.2274124, -97.7436677",Fashion accessories store,,,FALSE,,,,Free,,,,0,,,,,,,,,,"30.2274124, -97.7436677",,FALSE,FALSE,FALSE,FALSE,0,0,0
The Gents Place Barbershop Austin,"10225 Research Blvd #310, Austin, TX 78759",5128949866,,Austin,Texas,78759,https://thegentsplace.com/service_location/austin-greathills-tx/,,30.3944459,-97.7435617,GENT,500,FALSE,"30.3944459, -97.7435617",Hair salon,,,FALSE,,,,Free,,,,0,,,,,,,,,,"30.3944459, -97.7435617",,FALSE,FALSE,FALSE,FALSE,0,0,0
Smooshine,"3016 Guadalupe St B-100, Austin, TX 78705",5125856919,,Austin,Texas,78705,http://www.smooshine.com/,,30.2973862,-97.7417076,SMOO,500,FALSE,"30.2973862, -97.7417076",Hair salon,,,FALSE,,,,Free,,,,0,,,,,,,,,,"30.2973862, -97.7417076",,FALSE,FALSE,FALSE,FALSE,0,0,0
Honest Barber,"5436 Burnet Rd, Austin, TX 78756",5125931397,,Austin,Texas,78756,http://honestbarberatx.com/,,30.3294576,-97.7401812,HONE,500,FALSE,"30.3294576, -97.7401812",Barber shop,,,FALSE,,,,Free,,,,0,,,,,,,,,,"30.3294576, -97.7401812",,FALSE,FALSE,FALSE,FALSE,0,0,0
"Black Parade Beauty Company, LLC","9333 Research Blvd Rm 15 # 280, Austin, TX 78759",5122579942,,Austin,Texas,78759,http://blackparadebeautyco.com/,,30.3839984,-97.7398516,BLAC,500,FALSE,"30.3839984, -97.7398516",Waxing hair removal service,,,FALSE,,FALSE,FALSE,Free,3,FALSE,FALSE,0,,FALSE,FALSE,FALSE,basic,,,,FALSE,"30.3839984, -97.7398516",,FALSE,FALSE,FALSE,FALSE,0,0,0
Ritual Salon,"4800 Burnet Rd #430, Austin, TX 78756",5123910010,,Austin,Texas,78756,https://ritualsalonaustin.com/,,30.318789,-97.739628,RITU,500,FALSE,"30.318789, -97.739628",Hair salon,,,FALSE,,,,Free,,,,0,,,,,,,,,,"30.318789, -97.739628",,FALSE,FALSE,FALSE,FALSE,0,0,0
Bishops Cuts/Color,"4811 Woodrow Ave Ste 103, Austin, TX 78756",5125519560,,Austin,Texas,78756,https://bishops.co/locations/austin-buro/,,30.3194817,-97.7388764,BISH,500,FALSE,"30.3194817, -97.7388764",Hair salon,,,FALSE,,FALSE,FALSE,Free,3,FALSE,FALSE,0,,FALSE,FALSE,FALSE,basic,,,,FALSE,"30.3194817, -97.7388764",,FALSE,FALSE,FALSE,FALSE,0,0,0
Birds Barbershop,"6800 Burnet Rd #7, Austin, TX 78757",5124541200,,Austin,Texas,78757,http://www.birdsbarbershop.com/,,30.344151,-97.738573,BIRD,500,FALSE,"30.344151, -97.738573",Hair salon,,,FALSE,,FALSE,FALSE,Free,3,FALSE,FALSE,0,,FALSE,FALSE,FALSE,basic,,,,FALSE,"30.344151, -97.738573",,FALSE,FALSE,FALSE,FALSE,0,0,0
Bang Bang,"6701 Burnet Rd #100, Austin, TX 78757",5125920342,,Austin,Texas,78757,http://bangbangatx.com/,,30.3418403,-97.7384722,BANG,500,FALSE,"30.3418403, -97.7384722",Hair salon,,,FALSE,,FALSE,FALSE,Free,3,FALSE,FALSE,0,,FALSE,FALSE,FALSE,basic,,,,FALSE,"30.3418403, -97.7384722",,FALSE,FALSE,FALSE,FALSE,0,0,0
Edge Salon Suites,"7817 Rockwood Ln #200, Austin, TX 78757",5127895908,,Austin,Texas,78757,http://edgesalonandsuites.com/,,30.3587472,-97.7381091,EDGE,500,FALSE,"30.3587472, -97.7381091",Beauty salon,,,FALSE,,,,Free,,,,0,,,,,,,,,,"30.3587472, -97.7381091",,FALSE,FALSE,FALSE,FALSE,0,0,0
Black Pearl Books,"7112 Burnet Rd, Austin, TX 78757",5129029717,,Austin,Texas,78757,https://blackpearlbookstore.com/,,30.3479692,-97.7363021,BLAC,500,FALSE,"30.3479692, -97.7363021",Book store,,,FALSE,,FALSE,FALSE,Free,3,FALSE,FALSE,0,,FALSE,FALSE,FALSE,basic,,,,FALSE,"30.3479692, -97.7363021",,FALSE,FALSE,FALSE,FALSE,0,0,0
Garbo A Salon and Spa Northcross,"7739 Northcross Dr K, Austin, TX 78757",5124584162,,Austin,Texas,78757,https://garboasalon.com/,,30.3558971,-97.7358793,GARB,500,FALSE,"30.3558971, -97.7358793",Hair salon,,,FALSE,,,,Free,,,,0,,,,,,,,,,"30.3558971, -97.7358793",,FALSE,FALSE,FALSE,FALSE,0,0,0
WINDY HAIR SALON ORIGINAL,"7301 Burnet Rd Ste 106 , Studio 23, Austin, TX 78757",7374002334,,Austin,Texas,78757,https://www.instagram.com/windyhairsalon,,30.3485039,-97.7345251,WIND,500,FALSE,"30.3485039, -97.7345251",Hair salon,,,FALSE,,,,Free,,,,0,,,,,,,,,,"30.3485039, -97.7345251",,FALSE,FALSE,FALSE,FALSE,0,0,0
Walgreens,"4501 Guadalupe St Walgreens, Austin, TX 78751",5123236098,,Austin,Texas,78751,https://www.walgreens.com/locator/walgreens-4501+guadalupe+st-austin-tx-78751/id=4704,"Drugstore chain with health & beauty aids, prescriptions & photo services, plus mini-mart basics.",30.3110187,-97.7325283,WALG,500,FALSE,"30.3110187, -97.7325283",Beauty supply store,,,FALSE,,,,Free,,,,0,,,,,,,,,,"30.3110187, -97.7325283",,FALSE,FALSE,FALSE,FALSE,0,0,0
LUX Beauty & Bridal,"10515 N Mopac Expy Ste 320, Austin, TX 78759",9033544821,,Austin,Texas,78759,http://www.luxbeautyandbridal.com/,,30.391729,-97.731274,LUXB,500,FALSE,"30.391729, -97.731274",Beauty salon,,,FALSE,,,,Free,,,,0,,,,,,,,,,"30.391729, -97.731274",,FALSE,FALSE,FALSE,FALSE,0,0,0
Jacque's Beauty Salon,"4841 Williams Dr Building 107, Suite 16, Georgetown, TX 78628",5128698576,,Georgetown,Texas,78628,,,30.6948774,-97.730982,JACQ,500,FALSE,"30.6948774, -97.730982",Beauty salon,,,FALSE,,,,Free,,,,0,,,,,,,,,,"30.6948774, -97.730982",,FALSE,FALSE,FALSE,FALSE,0,0,0
Greater Austin Black Chamber of Commerce,"912 E 11Th St Suite A, Austin, TX 78702",5124591181,,Austin,Texas,78702,http://www.austinbcc.org/,,30.2701024,-97.7308731,GREA,500,FALSE,"30.2701024, -97.7308731",Association / Organization,,,FALSE,,,,Free,,,,0,,,,,,,,,,"30.2701024, -97.7308731",,FALSE,FALSE,FALSE,FALSE,0,0,0
Health Spa,"15908 Ranch Rd 620 N Ste B, Austin, TX 78717",5129207345,,Austin,Texas,78717,,,30.4887199,-97.7302379,HEAL,500,FALSE,"30.4887199, -97.7302379",Massage spa,,,FALSE,,,,Free,,,,0,,,,,,,,,,"30.4887199, -97.7302379",,FALSE,FALSE,FALSE,FALSE,0,0,0
Muse Coffee Co LLC,"5201 N Lamar Blvd, Austin, TX 78751",8443313684,,Austin,Texas,78751,http://brewedatmuse.com/,,30.3196148,-97.7299577,MUSE,500,FALSE,"30.3196148, -97.7299577",Coffee stand,,,FALSE,,,,Free,,,,0,,,,,,,,,,"30.3196148, -97.7299577",,FALSE,FALSE,FALSE,FALSE,0,0,0
Avenue Five Institute,"8620 Burnet Rd #300, Austin, TX 78757",5129682835,,Austin,Texas,78757,http://www.avenuefive.edu/,,30.3693253,-97.7288999,AVEN,500,FALSE,"30.3693253, -97.7288999",Hair salon,,,FALSE,,FALSE,FALSE,Free,3,FALSE,FALSE,0,,FALSE,FALSE,FALSE,basic,,,,FALSE,"30.3693253, -97.7288999",,FALSE,FALSE,FALSE,FALSE,0,0,0
Innovation Black Chamber of Commerce,"205 E Avenue D, Killeen, TX 76541",2544159951,,Killeen,Texas,76541,http://www.innovationbcc.org/,,31.1205585,-97.7286274,INNO,500,FALSE,"31.1205585, -97.7286274",Non-profit organization,,,FALSE,,,,Free,,,,0,,,,,,,,,,"31.1205585, -97.7286274",,FALSE,FALSE,FALSE,FALSE,0,0,0
The Hair Lounge,"1900 E Elms Rd Ste 105, Killeen, TX 76542",2545013930,,Killeen,Texas,76542,http://www.thehairloungectx.com/,"Bright, colorful hair salon for men's, women's & kids' cuts, plus styling, blowouts & extensions.",31.0777549,-97.7281126,HAIR,500,FALSE,"31.0777549, -97.7281126",Beauty salon,,,FALSE,,,,Free,,,,0,,,,,,,,,,"31.0777549, -97.7281126",,FALSE,FALSE,FALSE,FALSE,0,0,0
Events Unleashed,"5540 N Lamar Blvd #29, Austin, TX 78756",5122708796,,Austin,Texas,78756,https://www.eventsunleashed.com/,,30.324639,-97.7278862,EVEN,500,FALSE,"30.324639, -97.7278862",Event planner,,,FALSE,,,,Free,,,,0,,,,,,,,,,"30.324639, -97.7278862",,FALSE,FALSE,FALSE,FALSE,0,0,0
Charm's African Hair Braiding & Weaving,"9063 Research Blvd Ste 203, Austin, TX 78758",5125525972,,Austin,Texas,78758,,,30.3745417,-97.7272333,CHAR,500,FALSE,"30.3745417, -97.7272333",Beauty salon,,,FALSE,,FALSE,FALSE,Free,3,FALSE,FALSE,0,,FALSE,FALSE,FALSE,basic,,,,FALSE,"30.3745417, -97.7272333",,FALSE,FALSE,FALSE,FALSE,0,0,0
Anything’s Baked Potato,"1326 Rosewood Ave, Austin, TX 78702",5122437702,,Austin,Texas,78702,https://www.anythingsaustin.com/,,30.2690162,-97.7246441,ANYT,500,FALSE,"30.2690162, -97.7246441",Restaurant,,,FALSE,,FALSE,FALSE,Free,3,FALSE,FALSE,0,,FALSE,FALSE,FALSE,basic,,,,FALSE,"30.2690162, -97.7246441",,FALSE,FALSE,FALSE,FALSE,0,0,0
Cocolevio LLC,"1800 E 4Th St, Austin, TX 78702",5122225730,,Austin,Texas,78702,https://cocolevio.com/,,30.2599639,-97.7235013,COCO,500,FALSE,"30.2599639, -97.7235013",Software company,,,FALSE,,FALSE,FALSE,Free,3,FALSE,FALSE,0,,FALSE,FALSE,FALSE,basic,,,,FALSE,"30.2599639, -97.7235013",,FALSE,FALSE,FALSE,FALSE,0,0,0
Kicking It ATX,"3200 Palm Way #156, Austin, TX 78758",5125205558,,Austin,Texas,78758,https://kickingitatx.com/,,30.4033765,-97.7231411,KICK,500,FALSE,"30.4033765, -97.7231411",Shoe store,,,FALSE,,,,Free,,,,0,,,,,,,,,,"30.4033765, -97.7231411",,FALSE,FALSE,FALSE,FALSE,0,0,0
Jose Luis Salon-Domain Northside,"3100 Esperanza Crossing Suite 124, Austin, TX 78758",5124741146,,Austin,Texas,78758,http://www.joseluissalon.com/,,30.4000561,-97.7230677,JOSE,500,FALSE,"30.4000561, -97.7230677",Hair salon,,,FALSE,,,,Free,,,,0,,,,,,,,,,"30.4000561, -97.7230677",,FALSE,FALSE,FALSE,FALSE,0,0,0
Dia's Market,"812 Justin Ln, Austin, TX 78757",5125205115,,Austin,Texas,78757,http://www.diasmarket.com/,,30.3374065,-97.7203908,DIA',500,FALSE,"30.3374065, -97.7203908",Gourmet grocery store,,,FALSE,,,,Free,,,,0,,,,,,,,,,"30.3374065, -97.7203908",,FALSE,FALSE,FALSE,FALSE,0,0,0
Hoover's Cooking,"2002 Manor Rd, Austin, TX 78722",5124795006,,Austin,Texas,78722,https://hooverscooking.com/?utm_source=google,"Chicken-fried steak, pork ribs, sandwiches & sides are the calling cards of this Southern kitchen.",30.2844194,-97.7201592,HOOV,500,FALSE,"30.2844194, -97.7201592",Southern restaurant (US),,,FALSE,,,,Free,,,,0,,,,,,,,,,"30.2844194, -97.7201592",,FALSE,FALSE,FALSE,FALSE,0,0,0
Loc's 101 Dreadlock Studio,"1105 Chicon St, Austin, TX 78702",5123187367,,Austin,Texas,78702,https://www.facebook.com/locs101studio,,30.2665494,-97.7201561,LOC',500,FALSE,"30.2665494, -97.7201561",Hair salon,,,FALSE,,,,Free,,,,0,,,,,,,,,,"30.2665494, -97.7201561",,FALSE,FALSE,FALSE,FALSE,0,0,0
Whole Lotta Soul,"Pickup @ Expo Window, 3400 Comsouth Dr, Austin, TX 78744",7373346797,,Austin,Texas,78744,https://www.orderwholelottasoul.com/,,30.21258,-97.7200951,WHOL,500,FALSE,"30.21258, -97.7200951",Restaurant,,,FALSE,,,,Free,,,,0,,,,,,,,,,"30.21258, -97.7200951",,FALSE,FALSE,FALSE,FALSE,0,0,0
Capital Movers Texas,"2715 Sam Bass Rd #561, Round Rock, TX 78681",5125513147,,Round Rock,Texas,78681,http://capitalmoverstexas.com/,,30.5294249,-97.7192735,CAPI,500,FALSE,"30.5294249, -97.7192735",Mover,,,FALSE,,FALSE,FALSE,Free,3,FALSE,FALSE,0,,FALSE,FALSE,FALSE,basic,,,,FALSE,"30.5294249, -97.7192735",,FALSE,FALSE,FALSE,FALSE,0,0,0
Austin Daiquiri Factory,"2000 E 12Th St, Austin, TX 78702",5129533519,,Austin,Texas,78702,http://www.austindaiquirifactory.com/,,30.2741042,-97.718834,AUST,500,FALSE,"30.2741042, -97.718834",Cocktail bar,,,FALSE,,FALSE,FALSE,Free,3,FALSE,FALSE,0,,FALSE,FALSE,FALSE,basic,,,,FALSE,"30.2741042, -97.718834",,FALSE,FALSE,FALSE,FALSE,0,0,0
Tax Boss Family LLC,"2100 S W S Young Dr #1544, Killeen, TX 76543",2542752020,,Killeen,Texas,76543,http://www.taxbossfamily.com/,,31.0933157,-97.7184497,TAXB,500,FALSE,"31.0933157, -97.7184497",Tax preparation service,,,FALSE,,,,Free,,,,0,,,,,,,,,,"31.0933157, -97.7184497",,FALSE,FALSE,FALSE,FALSE,0,0,0
E&G HAIR BRAIDING,"7600 N Lamar Blvd # B, Austin, TX 78752",5128503801,,Austin,Texas,78752,http://www.eghairbraidings.com/,,30.3444526,-97.7152417,E&GH,500,FALSE,"30.3444526, -97.7152417",Hair salon,,,FALSE,,,,Free,,,,0,,,,,,,,,,"30.3444526, -97.7152417",,FALSE,FALSE,FALSE,FALSE,0,0,0
Chef Gil & Co.,"8309 Research Blvd, Austin, TX 78758",5125078497,,Austin,Texas,78758,https://www.chefgilco.com/,,30.3561322,-97.7148334,CHEF,500,FALSE,"30.3561322, -97.7148334",Caterer,,,FALSE,,FALSE,FALSE,Free,3,FALSE,FALSE,0,,FALSE,FALSE,FALSE,basic,,,,FALSE,"30.3561322, -97.7148334",,FALSE,FALSE,FALSE,FALSE,0,0,0
Colberts Culinary Creations LLC,"8309 Research Blvd Ste B, Austin, TX 78758",2059831042,,Austin,Texas,78758,http://colbertsculinarycreation.com/,,30.3561322,-97.7148334,COLB,500,FALSE,"30.3561322, -97.7148334",Caterer,,,FALSE,,FALSE,FALSE,Free,3,FALSE,FALSE,0,,FALSE,FALSE,FALSE,basic,,,,FALSE,"30.3561322, -97.7148334",,FALSE,FALSE,FALSE,FALSE,0,0,0
Aveda Arts & Sciences Institute Austin,"6001 Middle Fiskville Rd, Austin, TX 78752",5123208080,,Austin,Texas,78752,https://avedaarts.edu/locations/austin/?utm_source=google&utm_medium=organic&utm_content=main_button&utm_campaign=gmb,,30.3224933,-97.7090519,AVED,500,FALSE,"30.3224933, -97.7090519",Beauty salon,,,FALSE,,FALSE,FALSE,Free,3,FALSE,FALSE,0,,FALSE,FALSE,FALSE,basic,,,,FALSE,"30.3224933, -97.7090519",,FALSE,FALSE,FALSE,FALSE,0,0,0
Ovations by Vicki Lynn,"6406 N Interstate 35 Frontage Rd Ste #2300 Room #105 A, Austin, TX 78752",5122960760,,Austin,Texas,78752,https://iamvickilynn.com/,,30.3252472,-97.7085157,OVAT,500,FALSE,"30.3252472, -97.7085157",Beauty salon,,,FALSE,,,,Free,,,,0,,,,,,,,,,"30.3252472, -97.7085157",,FALSE,FALSE,FALSE,FALSE,0,0,0
LE Meals,"5610 N Interstate Hwy 35, Austin, TX 78751",5127369174,,Austin,Texas,78751,https://www.lemeals.net/,Organic Gullah-Geechee fusion food & drinks prepared for takeaway & delivery.,30.3161497,-97.7084916,LEME,500,FALSE,"30.3161497, -97.7084916",Food producer,,,FALSE,,,,Free,,,,0,,,,,,,,,,"30.3161497, -97.7084916",,FALSE,FALSE,FALSE,FALSE,0,0,0
The Mirror and I Salon,"2000 Sam Bass Rd #102, Round Rock, TX 78681",5128528140,,Round Rock,Texas,78681,https://www.themirrorandi.com/,,30.5247101,-97.7066621,MIRR,500,FALSE,"30.5247101, -97.7066621",Beauty salon,,,FALSE,,,,Free,,,,0,,,,,,,,,,"30.5247101, -97.7066621",,FALSE,FALSE,FALSE,FALSE,0,0,0
Supreme Beauty Supply,"6021 N Interstate 35 Frontage Rd, Austin, TX 78723",5122916662,,Austin,Texas,78723,https://instagram.com/supremebeauty_austin?igshid=MzNlNGNkZWQ4Mg==,,30.3211183,-97.7056697,SUPR,500,FALSE,"30.3211183, -97.7056697",Beauty supply store,,,FALSE,,,,Free,,,,0,,,,,,,,,,"30.3211183, -97.7056697",,FALSE,FALSE,FALSE,FALSE,0,0,0
Inspired Designs Hair Salon & Barbershop Gran'D Palace,"4001 E Stan Schlueter Loop Ste 104, Killeen, TX 76542",2546802887,,Killeen,Texas,76542,https://inspireddesignshairsalonandbarber.com/,,31.0760835,-97.7048429,INSP,500,FALSE,"31.0760835, -97.7048429",Hair salon,,,FALSE,,,,Free,,,,0,,,,,,,,,,"31.0760835, -97.7048429",,FALSE,FALSE,FALSE,FALSE,0,0,0
Ghost Hookah Lounge,"13717 Burnet Rd #325, Austin, TX 78727",7372336122,,Austin,Texas,78727,,,30.4376925,-97.6978,GHOS,500,FALSE,"30.4376925, -97.6978",Hookah bar,,,FALSE,,,,Free,,,,0,,,,,,,,,,"30.4376925, -97.6978",,FALSE,FALSE,FALSE,FALSE,0,0,0
Nyam,"730 Shady Ln, Austin, TX 78702",7372313436,,Austin,Texas,78702,http://www.nyamcuisine.com/,,30.2544984,-97.6970176,NYAM,500,FALSE,"30.2544984, -97.6970176",Caribbean restaurant,,,FALSE,,,,Free,,,,0,,,,,,,,,,"30.2544984, -97.6970176",,FALSE,FALSE,FALSE,FALSE,0,0,0
Yvelise’s Hair Braiding Style LLC,"7309 Cameron Rd, Austin, TX 78752",7377085874,,Austin,Texas,78752,https://yveliseshairbraidingstyles.com/?utm_source=omg-gbp&utm_medium=webclick,,30.3283163,-97.690196,YVEL,500,FALSE,"30.3283163, -97.690196",Hair salon,,,FALSE,,,,Free,,,,0,,,,,,,,,,"30.3283163, -97.690196",,FALSE,FALSE,FALSE,FALSE,0,0,0
BRAIDS BY MIMEE (Sew-Ins • Quick Weaves • In-Salon & Mobile Available),"9038 N Interstate Hwy 35 Unit 2B, Austin, TX 78753",5129200015,,Austin,Texas,78753,https://www.hairleganzabeautybar.com/,,30.3562876,-97.6901906,BRAI,500,FALSE,"30.3562876, -97.6901906",Hair salon,,,FALSE,,FALSE,FALSE,Free,3,FALSE,FALSE,0,,FALSE,FALSE,FALSE,basic,,,,FALSE,"30.3562876, -97.6901906",,FALSE,FALSE,FALSE,FALSE,0,0,0
Premium Barber Company,"Salons By Jc, 940 W University Ave #105, Georgetown, TX 78626",5122691046,,Georgetown,Texas,78626,http://premiumbarbercompany.square.site/,,30.6310715,-97.6894225,PREM,500,FALSE,"30.6310715, -97.6894225",Barber shop,,,FALSE,,,,Free,,,,0,,,,,,,,,,"30.6310715, -97.6894225",,FALSE,FALSE,FALSE,FALSE,0,0,0
